unique_id,start_date,end_date,is_active
AG99FSTF,9/2/2020,10/2/2020,1
RBOJHWLV,9/2/2020,10/2/2020,1
RJJEJBLK,9/2/2020,10/2/2020,1
R503ALGQ,9/2/2020,10/2/2020,1
HEGNGBLA,9/2/2020,10/2/2020,1
8POH0ZZH,9/3/2020,10/3/2020,1
KJEAP4YM,9/3/2020,10/3/2020,1
876TQKDZ,9/3/2020,10/3/2020,1
M1EP959T,9/3/2020,10/3/2020,1
GMPLH46Q,9/3/2020,10/3/2020,1
4IGRBE1P,9/3/2020,10/3/2020,1
USJOFU8Y,9/3/2020,10/3/2020,1
CYD4OBMZ,9/3/2020,10/3/2020,1
KJSDD62U,9/3/2020,10/3/2020,1
BQOL5E8C,9/3/2020,10/3/2020,1
P1QPUV20,9/3/2020,10/3/2020,1
EFFYWCV1,9/3/2020,10/3/2020,1
PVRPD8NN,9/4/2020,10/4/2020,1
OA40NRMX,9/4/2020,10/4/2020,1
C13JNZPB,9/4/2020,10/4/2020,1
CHHRHUPU,9/4/2020,10/4/2020,1
UD1NL03H,9/4/2020,10/4/2020,1
EB9DO4YB,9/4/2020,10/4/2020,1
S2CX3VI6,9/4/2020,10/4/2020,1
71Y70O13,9/4/2020,10/4/2020,1
QXTVUFAT,9/4/2020,10/4/2020,1
OQS45HL4,9/4/2020,10/4/2020,1
BEU4Y8N8,9/4/2020,10/4/2020,1
AEV3Y6G4,9/5/2020,10/5/2020,1
XLEKCM7I,9/5/2020,10/5/2020,1
Y1CU0ALQ,9/5/2020,10/5/2020,1
QB5025L6,9/5/2020,10/5/2020,1
Y19OLHAH,9/5/2020,10/5/2020,1
X4ETQHX4,9/5/2020,10/5/2020,1
R9BM7PUE,9/5/2020,10/5/2020,1
8QTGLZHG,9/5/2020,10/5/2020,1
FAWXRWQC,9/5/2020,10/5/2020,1
CAYN06IX,9/5/2020,10/5/2020,1
TTMSU6BM,9/6/2020,10/6/2020,1
JOAF8JPH,9/6/2020,10/6/2020,1
D9FF2XK4,9/6/2020,10/6/2020,1
RI5MIOA1,9/6/2020,10/6/2020,1
UW81SJH3,9/6/2020,10/6/2020,1
MD265EZA,9/6/2020,10/6/2020,1
X74EKF1V,9/6/2020,10/6/2020,1
B2TG7G78,9/6/2020,10/6/2020,1
RJHIL5GE,9/6/2020,10/6/2020,1
EU74CTPU,9/6/2020,10/6/2020,1
1RE5FXSA,9/7/2020,10/7/2020,1
MKYNKSG0,9/7/2020,10/7/2020,1
RMX9M59D,9/7/2020,10/7/2020,1
OZJ6D1S2,9/7/2020,10/7/2020,1
I51WH2T6,9/7/2020,10/7/2020,1
0E8E9E87,9/7/2020,10/7/2020,1
R1LLIF7Q,9/7/2020,10/7/2020,1
WC0L9NYJ,9/7/2020,10/7/2020,1
8Q9AB9H0,9/7/2020,10/7/2020,1
SQDVMGHU,9/7/2020,10/7/2020,1
67XVMZ2C,9/7/2020,10/7/2020,1
W7E54ZLH,9/7/2020,10/7/2020,1
6XXW2COZ,9/8/2020,10/8/2020,1
UUXOU1CR,9/8/2020,10/8/2020,1
NTQIR5Y5,9/8/2020,10/8/2020,1
96DFDGFQ,9/8/2020,10/8/2020,1
EO0TZWQM,9/8/2020,10/8/2020,1
CSI3FH97,9/8/2020,10/8/2020,1
VI4FM503,9/8/2020,10/8/2020,1
LRQ4R3TJ,9/8/2020,10/8/2020,1
KEZOF81V,9/8/2020,10/8/2020,1
D44LKG3A,9/8/2020,10/8/2020,1
WWW10XPP,9/8/2020,10/8/2020,1
5ZL5CL5Q,9/8/2020,10/8/2020,1
IWJ8AZFW,9/8/2020,10/8/2020,1
6J5RWM46,9/8/2020,10/8/2020,1
1SARKC7Q,9/8/2020,10/8/2020,1
EEJDFBJH,9/8/2020,10/8/2020,1
1JEBQXJN,9/8/2020,10/8/2020,1
OK5QOWG7,9/9/2020,10/9/2020,1
XGPW9XF2,9/9/2020,10/9/2020,1
IJBJZ3FI,9/9/2020,10/9/2020,1
BJ51RJ5R,9/9/2020,10/9/2020,1
TSWFEEQW,9/9/2020,10/9/2020,1
4P1T3W2K,9/9/2020,10/9/2020,1
TZBM50HQ,9/9/2020,10/9/2020,1
SQRR4WBL,9/9/2020,10/9/2020,1
OAVM7YGV,9/9/2020,10/9/2020,1
NYSBX02T,9/9/2020,10/9/2020,1
HN7ZJHEZ,9/9/2020,10/9/2020,1
N354VG44,9/9/2020,10/9/2020,1
XLD1MH7A,9/9/2020,10/9/2020,1
XCPSAFT6,9/9/2020,10/9/2020,1
7IT1PGME,9/9/2020,10/9/2020,1
4VC09NGO,9/10/2020,10/10/2020,1
FKW34H3N,9/10/2020,10/10/2020,1
T4PJOBWI,9/10/2020,10/10/2020,1
5V3REMKF,9/10/2020,10/10/2020,1
KYB1VN9I,9/10/2020,10/10/2020,1
80C9LCXV,9/10/2020,10/10/2020,1
43MYF71W,9/10/2020,10/10/2020,1
EZRVZNHO,9/10/2020,10/10/2020,1
8N4M9B58,9/10/2020,10/10/2020,1
T0C9SHHM,9/10/2020,10/10/2020,1
Z3PKDHFO,9/11/2020,10/11/2020,1
L2S45C71,9/11/2020,10/11/2020,1
GOUTV5FS,9/11/2020,10/11/2020,1
O7XR9E38,9/11/2020,10/11/2020,1
J4P88SI0,9/11/2020,10/11/2020,1
P327GVJI,9/11/2020,10/11/2020,1
7H4Q1IG1,9/11/2020,10/11/2020,1
54BZ9759,9/11/2020,10/11/2020,1
WAKWEWMT,9/11/2020,10/11/2020,1
MNEL1E3T,9/11/2020,10/11/2020,1
0ZEO8DLE,9/11/2020,10/11/2020,1
9A83OOG7,9/11/2020,10/11/2020,1
MXPPRAJ8,9/12/2020,10/12/2020,1
9S173SYY,9/12/2020,10/12/2020,1
ARZPZE0A,9/12/2020,10/12/2020,1
0PZPGCCX,9/12/2020,10/12/2020,1
8P95LJGU,9/12/2020,10/12/2020,1
6WBNGT88,9/12/2020,10/12/2020,1
SCJAOFTE,9/12/2020,10/12/2020,1
ZR5N3QEX,9/12/2020,10/12/2020,1
XCKYS3LV,9/12/2020,10/12/2020,1
IC9C4CT7,9/12/2020,10/12/2020,1
M3NBRGSX,9/12/2020,10/12/2020,1
JLLNLW3I,9/12/2020,10/12/2020,1
LBRASMPH,9/12/2020,10/12/2020,1
V91W3FJD,9/13/2020,10/13/2020,1
U9HSGWYD,9/13/2020,10/13/2020,1
C14BGQLZ,9/13/2020,10/13/2020,1
KFOLG35E,9/13/2020,10/13/2020,1
8K0OI891,9/13/2020,10/13/2020,1
O22SIQRF,9/13/2020,10/13/2020,1
JPFGVP2K,9/13/2020,10/13/2020,1
HSX179CY,9/13/2020,10/13/2020,1
H0DLIQJW,9/13/2020,10/13/2020,1
9N11UI0A,9/13/2020,10/13/2020,1
7BEV70J5,9/13/2020,10/13/2020,1
HKRWBOWL,9/14/2020,10/14/2020,1
XFZH2Q0E,9/14/2020,10/14/2020,1
LDB68H06,9/14/2020,10/14/2020,1
JZ62TUN1,9/14/2020,10/14/2020,1
HW2Y38PL,9/14/2020,10/14/2020,1
JF4FMK60,9/14/2020,10/14/2020,1
IZKKKI39,9/14/2020,10/14/2020,1
330Z7RCY,9/14/2020,10/14/2020,1
P8USD63S,9/14/2020,10/14/2020,1
SVECHCFN,9/15/2020,10/15/2020,1
TCGA2O0Q,9/15/2020,10/15/2020,1
ZF02VYKS,9/15/2020,10/15/2020,1
JCGNZJR2,9/15/2020,10/15/2020,1
PHQF9O2C,9/15/2020,10/15/2020,1
HPBC93K2,9/15/2020,10/15/2020,1
T4YARNDY,9/15/2020,10/15/2020,1
S28K8E3R,9/15/2020,10/15/2020,1
PYY7E63F,9/15/2020,10/15/2020,1
BAUN0RIM,9/15/2020,10/15/2020,1
BHWO553T,9/15/2020,10/15/2020,1
URWBAAXA,9/15/2020,10/15/2020,1
1FEXMSPL,9/15/2020,10/15/2020,1
YK9UBTYO,9/16/2020,10/16/2020,1
NLD4AH22,9/16/2020,10/16/2020,1
DXC1V52K,9/16/2020,10/16/2020,1
5EM4KJAO,9/16/2020,10/16/2020,1
BL8CQLTC,9/16/2020,10/16/2020,1
B0IK616W,9/16/2020,10/16/2020,1
703832PG,9/16/2020,10/16/2020,1
1YDF4LWH,9/16/2020,10/16/2020,1
FK6YKX9A,9/16/2020,10/16/2020,1
D57Q4IY6,9/16/2020,10/16/2020,1
5RTFPGJD,9/17/2020,10/17/2020,1
V7PWWHTL,9/17/2020,10/17/2020,1
X56F463F,9/17/2020,10/17/2020,1
V2QLXBRL,9/17/2020,10/17/2020,1
NJ60P7EW,9/17/2020,10/17/2020,1
DD8KTK5X,9/17/2020,10/17/2020,1
CUXEM0NN,9/17/2020,10/17/2020,1
YJSEP8GA,9/17/2020,10/17/2020,1
KB2OCVAA,9/17/2020,10/17/2020,1
521W6DB4,9/17/2020,10/17/2020,1
S3PZEEXY,9/17/2020,10/17/2020,1
HWQU5L0D,9/17/2020,10/17/2020,1
885EUTXD,9/18/2020,10/18/2020,1
H54FG1SI,9/18/2020,10/18/2020,1
KK1F87SP,9/18/2020,10/18/2020,1
2QG541CO,9/18/2020,10/18/2020,1
JG8SYJ0T,9/18/2020,10/18/2020,1
38NV7K9E,9/18/2020,10/18/2020,1
ACAYKEI3,9/18/2020,10/18/2020,1
XJ2K0968,9/18/2020,10/18/2020,1
N3SBK9KT,9/18/2020,10/18/2020,1
3ZNQZ9NW,9/18/2020,10/18/2020,1
VHQZP36Z,9/18/2020,10/18/2020,1
NOC3SOPG,9/18/2020,10/18/2020,1
S74AWOZA,9/18/2020,10/18/2020,1
5T8530ZI,9/18/2020,10/18/2020,1
LG6ECS4R,9/18/2020,10/18/2020,1
8XZAC6LS,9/18/2020,10/18/2020,1
VCJOTMCV,9/19/2020,10/19/2020,1
3UPMCDFR,9/19/2020,10/19/2020,1
AYZHR22E,9/19/2020,10/19/2020,1
VB7D252U,9/19/2020,10/19/2020,1
9O3DOOPM,9/19/2020,10/19/2020,1
P19XFBLG,9/19/2020,10/19/2020,1
29CPNDYR,9/19/2020,10/19/2020,1
YJ50RT80,9/19/2020,10/19/2020,1
R3INPVT0,9/19/2020,10/19/2020,1
HF4S1JBZ,9/19/2020,10/19/2020,1
1NA9DMI6,9/20/2020,10/20/2020,1
ZRHYFAR9,9/20/2020,10/20/2020,1
V2PQ0TDR,9/20/2020,10/20/2020,1
MVB8TKEO,9/20/2020,10/20/2020,1
A970WS17,9/20/2020,10/20/2020,1
E93IGVC8,9/20/2020,10/20/2020,1
6BDGP6OS,9/20/2020,10/20/2020,1
U1MDRDH8,9/20/2020,10/20/2020,1
M31RNHAY,9/20/2020,10/20/2020,1
IYMCRGS9,9/20/2020,10/20/2020,1
FJGUBESU,9/20/2020,10/20/2020,1
LSQPOMED,9/21/2020,10/21/2020,1
3026WSJ4,9/21/2020,10/21/2020,1
R9WXJ7ZT,9/21/2020,10/21/2020,1
0JEIZBWW,9/21/2020,10/21/2020,1
UCH11K9Z,9/21/2020,10/21/2020,1
3F7EKV2O,9/21/2020,10/21/2020,1
G5RYYJ9K,9/21/2020,10/21/2020,1
TRVXSJ1Z,9/21/2020,10/21/2020,1
C3ERYPQB,9/21/2020,10/21/2020,1
CYPWVL3X,9/21/2020,10/21/2020,1
2W9OYIMD,9/22/2020,10/22/2020,1
1SM99EWP,9/22/2020,10/22/2020,1
4JKFVVLS,9/22/2020,10/22/2020,1
SQ8XDIKL,9/22/2020,10/22/2020,1
SN2CZRLT,9/22/2020,10/22/2020,1
PYDBDNOZ,9/22/2020,10/22/2020,1
XN37BSUF,9/22/2020,10/22/2020,1
SN558AEO,9/22/2020,10/22/2020,1
GPMZMNHW,9/22/2020,10/22/2020,1
8E4POOOU,9/22/2020,10/22/2020,1
1DG2JATE,9/22/2020,10/22/2020,1
CPRR6FSD,9/22/2020,10/22/2020,1
7GAFHXL3,9/22/2020,10/22/2020,1
MCRVSU6Q,9/23/2020,10/23/2020,1
O6KQOLG2,9/23/2020,10/23/2020,1
EHU8M2S6,9/23/2020,10/23/2020,1
0R2PSR15,9/23/2020,10/23/2020,1
OUMT2ZOW,9/23/2020,10/23/2020,1
AV7T8Q9H,9/23/2020,10/23/2020,1
91QE9S5J,9/23/2020,10/23/2020,1
M0M07U3D,9/23/2020,10/23/2020,1
QUFI0YWM,9/23/2020,10/23/2020,1
UCPB4L4X,9/23/2020,10/23/2020,1
2XLLW9NN,9/23/2020,10/23/2020,1
LSRLVLVB,9/24/2020,10/24/2020,1
K8UW3H43,9/24/2020,10/24/2020,1
MRJJ9TRY,9/24/2020,10/24/2020,1
ETV5PR87,9/24/2020,10/24/2020,1
SGQWV4PV,9/24/2020,10/24/2020,1
T86SK5QS,9/24/2020,10/24/2020,1
SUONF6KG,9/24/2020,10/24/2020,1
ELL7C482,9/24/2020,10/24/2020,1
GV0XBU5A,9/24/2020,10/24/2020,1
902U9BKD,9/24/2020,10/24/2020,1
7LEIISQV,9/24/2020,10/24/2020,1
OGPIHVG6,9/25/2020,10/25/2020,1
963TYNI1,9/25/2020,10/25/2020,1
MSDL6KAC,9/25/2020,10/25/2020,1
B4O02N9C,9/25/2020,10/25/2020,1
9VDZEJ48,9/25/2020,10/25/2020,1
9UEGFJ9E,9/25/2020,10/25/2020,1
2TD6FVXW,9/25/2020,10/25/2020,1
7S3LRB4V,9/25/2020,10/25/2020,1
PFGJT1VY,9/25/2020,10/25/2020,1
M7XX3QCS,9/25/2020,10/25/2020,1
MCW7U9IY,9/25/2020,10/25/2020,1
V5ALA1RE,9/25/2020,10/25/2020,1
SDAZGBMC,9/25/2020,10/25/2020,1
EOHK0GHF,9/26/2020,10/26/2020,1
8Z4NLQ1C,9/26/2020,10/26/2020,1
5S79PMPN,9/26/2020,10/26/2020,1
OQ4KQN4H,9/26/2020,10/26/2020,1
OV7CV9WI,9/26/2020,10/26/2020,1
QXPDIKOB,9/26/2020,10/26/2020,1
RPL73VJK,9/26/2020,10/26/2020,1
PHU1N85R,9/26/2020,10/26/2020,1
JJ1NJMVN,9/26/2020,10/26/2020,1
BDGIGVIE,9/26/2020,10/26/2020,1
EA0PPAB9,9/26/2020,10/26/2020,1
O256LNOG,9/27/2020,10/27/2020,1
W5PAV4GO,9/27/2020,10/27/2020,1
0NJQ13J9,9/27/2020,10/27/2020,1
3S4LPDOR,9/27/2020,10/27/2020,1
1UY1N976,9/27/2020,10/27/2020,1
MUK74OZL,9/27/2020,10/27/2020,1
RT0UWFZI,9/27/2020,10/27/2020,1
5ELXV5UG,9/27/2020,10/27/2020,1
NYP0AWXJ,9/27/2020,10/27/2020,1
K91X1SD2,9/27/2020,10/27/2020,1
Z5JAS0E7,9/27/2020,10/27/2020,1
7AOP4TZV,9/28/2020,10/28/2020,1
ZCT2P1Y0,9/28/2020,10/28/2020,1
89JKV716,9/28/2020,10/28/2020,1
I5Z9TWKG,9/28/2020,10/28/2020,1
YZK0VDMV,9/28/2020,10/28/2020,1
TU3G4NXH,9/28/2020,10/28/2020,1
9YT1E3A0,9/28/2020,10/28/2020,1
84ORZUF1,9/28/2020,10/28/2020,1
W5FTR7OL,9/28/2020,10/28/2020,1
L1Z76KXC,9/28/2020,10/28/2020,1
ZL3R3J11,9/28/2020,10/28/2020,1
1BMJZ7T4,9/28/2020,10/28/2020,1
23DL7ARZ,9/28/2020,10/28/2020,1
8AET6UIA,9/28/2020,10/28/2020,1
91BQFPSM,9/29/2020,10/29/2020,1
4E761G8N,9/29/2020,10/29/2020,1
KFXU51U1,9/29/2020,10/29/2020,1
K26JS7OW,9/29/2020,10/29/2020,1
54QM1C1I,9/29/2020,10/29/2020,1
VVS40G13,9/29/2020,10/29/2020,1
CCP1FC5K,9/29/2020,10/29/2020,1
VI4ZEYVY,9/29/2020,10/29/2020,1
OMCGXPDZ,9/29/2020,10/29/2020,1
JYAV0B0J,9/29/2020,10/29/2020,1
ALH4ZKIV,9/30/2020,10/30/2020,1
9IMG928J,9/30/2020,10/30/2020,1
S23FD53N,9/30/2020,10/30/2020,1
FQK0WZIN,9/30/2020,10/30/2020,1
JKAQ7RS0,9/30/2020,10/30/2020,1
Z6Z5YXB8,9/30/2020,10/30/2020,1
391AJCF9,9/30/2020,10/30/2020,1
OQCHXSXT,9/30/2020,10/30/2020,1
RHJR0XYX,9/30/2020,10/30/2020,1
4KTTJBGD,9/30/2020,10/30/2020,1
QEFUV1J5,9/30/2020,10/30/2020,1
VE0NJX9J,9/30/2020,10/30/2020,1
7I576QN4,10/1/2020,10/31/2020,1
QX9857C6,10/1/2020,10/31/2020,1
PZWCEFVX,10/1/2020,10/31/2020,1
9LN1KB8N,10/1/2020,10/31/2020,1
D25KXGX9,10/1/2020,10/31/2020,1
FY7I3U8S,10/1/2020,10/31/2020,1
3FBF95E4,10/1/2020,10/31/2020,1
HQL00NN7,10/1/2020,10/31/2020,1
G0DNCHE7,10/1/2020,10/31/2020,1
03B83T1C,10/1/2020,10/31/2020,1
GZMG2XBI,10/1/2020,10/31/2020,1
BSAOYUWI,10/1/2020,10/31/2020,1
A94ZV9IZ,10/2/2020,11/1/2020,1
86TDECFH,10/2/2020,11/1/2020,1
0DDYR8QR,10/2/2020,11/1/2020,1
RLL0VBPU,10/2/2020,11/1/2020,1
M436AD6P,10/2/2020,11/1/2020,1
BRNSHVCY,10/2/2020,11/1/2020,1
3E76URPL,10/2/2020,11/1/2020,1
RDPKSDJC,10/2/2020,11/1/2020,1
KIMDCUMP,10/2/2020,11/1/2020,1
B42PJ4D9,10/2/2020,11/1/2020,1
11Y1J2FQ,10/3/2020,11/2/2020,1
BJPDEG2F,10/3/2020,11/2/2020,1
PNM24E3M,10/3/2020,11/2/2020,1
5G0BR5OO,10/3/2020,11/2/2020,1
M1SZPOKZ,10/3/2020,11/2/2020,1
ZZB1TPPX,10/3/2020,11/2/2020,1
AFP2ZYRA,10/3/2020,11/2/2020,1
K0CNBAV6,10/3/2020,11/2/2020,1
BG9ZRO3J,10/3/2020,11/2/2020,1
ZQNCXZ02,10/3/2020,11/2/2020,1
DJHFR9OU,10/3/2020,11/2/2020,1
R1UAZPPC,10/3/2020,11/2/2020,1
RG8BFW3K,10/3/2020,11/2/2020,1
WELHCJGW,10/3/2020,11/2/2020,1
G7BLWLA2,10/3/2020,11/2/2020,1
MJ1MVEAL,10/3/2020,11/2/2020,1
W8NXXXGO,10/3/2020,11/2/2020,1
RUVY0599,10/4/2020,11/3/2020,1
OICJNF5M,10/4/2020,11/3/2020,1
HS5LG0IP,10/4/2020,11/3/2020,1
T5P5KDI2,10/4/2020,11/3/2020,1
DY4YT5J1,10/4/2020,11/3/2020,1
MOQRKGEK,10/4/2020,11/3/2020,1
3DM6NRA4,10/4/2020,11/3/2020,1
TY5KQIR5,10/4/2020,11/3/2020,1
PFLBBFA0,10/4/2020,11/3/2020,1
XUN9JIF4,10/4/2020,11/3/2020,1
259QRZ9M,10/4/2020,11/3/2020,1
ZDUE9OWG,10/4/2020,11/3/2020,1
XT2N4BM2,10/4/2020,11/3/2020,1
QVLMOB6Y,10/5/2020,11/4/2020,1
1QY29F0I,10/5/2020,11/4/2020,1
HAEDKP7V,10/5/2020,11/4/2020,1
BA3UUVYP,10/5/2020,11/4/2020,1
Z4A1VTP0,10/5/2020,11/4/2020,1
9E9TJXX2,10/5/2020,11/4/2020,1
VRUZ2URX,10/5/2020,11/4/2020,1
ME4RGVE0,10/5/2020,11/4/2020,1
X0M1MMS7,10/5/2020,11/4/2020,1
4F1IZ35Q,10/5/2020,11/4/2020,1
TDBTTA68,10/5/2020,11/4/2020,1
RBVQW5Q6,10/5/2020,11/4/2020,1
Z39D9HVB,10/5/2020,11/4/2020,1
M9H8FEHP,10/6/2020,11/5/2020,1
NJ36NZCP,10/6/2020,11/5/2020,1
GNLE01B2,10/6/2020,11/5/2020,1
M11M5CUK,10/6/2020,11/5/2020,1
A86GVWFB,10/6/2020,11/5/2020,1
NW2S84Y7,10/6/2020,11/5/2020,1
25N7EGMN,10/6/2020,11/5/2020,1
6OANYYSH,10/6/2020,11/5/2020,1
7TQ9227V,10/6/2020,11/5/2020,1
KTTYR1MO,10/6/2020,11/5/2020,1
PX65YNHC,10/6/2020,11/5/2020,1
GQM4HVK7,10/6/2020,11/5/2020,1
HRT91DXW,10/6/2020,11/5/2020,1
SZMBFAHR,10/6/2020,11/5/2020,1
483E46O2,10/7/2020,11/6/2020,1
48CGFUXM,10/7/2020,11/6/2020,1
UHV2BGOD,10/7/2020,11/6/2020,1
I8UEDVC5,10/7/2020,11/6/2020,1
HK3ORVJY,10/7/2020,11/6/2020,1
P98F5LZN,10/7/2020,11/6/2020,1
HMG3MG63,10/7/2020,11/6/2020,1
Z6OM8M1Q,10/7/2020,11/6/2020,1
GIS4TRK7,10/7/2020,11/6/2020,1
K5P0V9CT,10/7/2020,11/6/2020,1
2CP6LOJX,10/7/2020,11/6/2020,1
2PDDN66R,10/7/2020,11/6/2020,1
0Y7D35N8,10/7/2020,11/6/2020,1
UHQ1F648,10/8/2020,11/7/2020,1
1IRAV865,10/8/2020,11/7/2020,1
68RMI2FB,10/8/2020,11/7/2020,1
TV2VZEXM,10/8/2020,11/7/2020,1
GM2EMVVH,10/8/2020,11/7/2020,1
LAAB2BQH,10/8/2020,11/7/2020,1
LS7YV6ET,10/8/2020,11/7/2020,1
YF6AXZKL,10/8/2020,11/7/2020,1
8JOZW1GM,10/8/2020,11/7/2020,1
8KL62M87,10/8/2020,11/7/2020,1
J8WBO6AI,10/8/2020,11/7/2020,1
3REIZXXM,10/8/2020,11/7/2020,1
78KTFKLW,10/8/2020,11/7/2020,1
97UX0XML,10/8/2020,11/7/2020,1
2TULWTNX,10/8/2020,11/7/2020,1
TSV5GF28,10/8/2020,11/7/2020,1
MGB65188,10/8/2020,11/7/2020,1
5IY77YMA,10/8/2020,11/7/2020,1
X1YS0FIH,10/8/2020,11/7/2020,1
SXMHY1QV,10/8/2020,11/7/2020,1
19TKDVHG,10/8/2020,11/7/2020,1
I402PBX7,10/8/2020,11/7/2020,1
6C8OQNTG,10/8/2020,11/7/2020,1
UM4VJLUK,10/9/2020,11/8/2020,1
8O1LYXA4,10/9/2020,11/8/2020,1
LIT7F7SJ,10/9/2020,11/8/2020,1
N3N67BNW,10/9/2020,11/8/2020,1
JKH5TG9A,10/9/2020,11/8/2020,1
UESJJWSV,10/9/2020,11/8/2020,1
HRN124AY,10/9/2020,11/8/2020,1
STJ9JHS5,10/9/2020,11/8/2020,1
U1O6OS6J,10/9/2020,11/8/2020,1
FFHE3YQF,10/9/2020,11/8/2020,1
CH0QV9XJ,10/9/2020,11/8/2020,1
W3Z4TMLI,10/9/2020,11/8/2020,1
KQ2OJHUO,10/9/2020,11/8/2020,1
RZ552XKG,10/10/2020,11/9/2020,1
8O4PTGEA,10/10/2020,11/9/2020,1
U2XZBYNB,10/10/2020,11/9/2020,1
I0PYNN6J,10/10/2020,11/9/2020,1
3Y2MM8T0,10/10/2020,11/9/2020,1
13C1XZX6,10/10/2020,11/9/2020,1
7CV0BYM0,10/10/2020,11/9/2020,1
ENLPK4LV,10/10/2020,11/9/2020,1
9C1ULG6T,10/10/2020,11/9/2020,1
9HVJMU3J,10/10/2020,11/9/2020,1
JQ34UJE1,10/10/2020,11/9/2020,1
QNR8EYVN,10/10/2020,11/9/2020,1
TZGA94IZ,10/10/2020,11/9/2020,1
49ICT29N,10/11/2020,11/10/2020,1
QJLBWL93,10/11/2020,11/10/2020,1
M8O0DQJ0,10/11/2020,11/10/2020,1
IMI8O80V,10/11/2020,11/10/2020,1
Q2ZZT0V1,10/11/2020,11/10/2020,1
JDBXDNXQ,10/11/2020,11/10/2020,1
K91F5LSM,10/11/2020,11/10/2020,1
968UWWQY,10/11/2020,11/10/2020,1
CJ6EG0JZ,10/11/2020,11/10/2020,1
EX2VA221,10/12/2020,11/11/2020,1
JULSFGMZ,10/12/2020,11/11/2020,1
POZ82LMP,10/12/2020,11/11/2020,1
QU2VR7CY,10/12/2020,11/11/2020,1
0YN1F6RY,10/12/2020,11/11/2020,1
ROESAQ8Q,10/12/2020,11/11/2020,1
2IJ9V981,10/12/2020,11/11/2020,1
93QGTXZ5,10/12/2020,11/11/2020,1
ONB0XOB0,10/12/2020,11/11/2020,1
E5X2EEPZ,10/12/2020,11/11/2020,1
VS7O1TKU,10/12/2020,11/11/2020,1
Q3T80W6K,10/12/2020,11/11/2020,1
IJNJ631T,10/13/2020,11/12/2020,1
P91YRZIL,10/13/2020,11/12/2020,1
XP303HYU,10/13/2020,11/12/2020,1
KDUP4YEC,10/13/2020,11/12/2020,1
KCM08ERY,10/14/2020,11/13/2020,1
ZPK909QC,10/14/2020,11/13/2020,1
GMWTGTUD,10/14/2020,11/13/2020,1
PZF5W75R,10/14/2020,11/13/2020,1
X41YTUOT,10/14/2020,11/13/2020,1
7BSZ0A1D,10/14/2020,11/13/2020,1
R6K372N3,10/14/2020,11/13/2020,1
3057284L,10/14/2020,11/13/2020,1
FZ386U7O,10/14/2020,11/13/2020,1
YNNU53NP,10/14/2020,11/13/2020,1
WF8HKY42,10/14/2020,11/13/2020,1
HVZE0RQW,10/14/2020,11/13/2020,1
WPB482QS,10/14/2020,11/13/2020,1
IPME89QJ,10/15/2020,11/14/2020,1
8SNTQQWH,10/15/2020,11/14/2020,1
IDZKVHRR,10/15/2020,11/14/2020,1
3WF0W481,10/15/2020,11/14/2020,1
76ULK30L,10/15/2020,11/14/2020,1
P2BC3LYS,10/15/2020,11/14/2020,1
J5WETT2S,10/15/2020,11/14/2020,1
KDWXDUDL,10/15/2020,11/14/2020,1
R1VU6EC9,10/15/2020,11/14/2020,1
NLW7HMG9,10/15/2020,11/14/2020,1
U3WZRF9L,10/15/2020,11/14/2020,1
BJ86QVHV,10/16/2020,11/15/2020,1
XOI9R2OC,10/16/2020,11/15/2020,1
SNEWN6IA,10/16/2020,11/15/2020,1
K31WRSVM,10/16/2020,11/15/2020,1
L9PF5M2Z,10/16/2020,11/15/2020,1
OPMLZSPC,10/16/2020,11/15/2020,1
GEAEYN20,10/16/2020,11/15/2020,1
1DAOCK5B,10/16/2020,11/15/2020,1
2Z9NX89Y,10/16/2020,11/15/2020,1
NADOOK2F,10/16/2020,11/15/2020,1
EL68LR1O,10/16/2020,11/15/2020,1
LU7E8XOO,10/16/2020,11/15/2020,1
8KJB7QI1,10/16/2020,11/15/2020,1
599IF6IW,10/17/2020,11/16/2020,1
ZKK1KIKL,10/17/2020,11/16/2020,1
6F7J4E0B,10/17/2020,11/16/2020,1
6DZKCJFN,10/17/2020,11/16/2020,1
48YGWO5A,10/17/2020,11/16/2020,1
ZSIPJC4J,10/17/2020,11/16/2020,1
9E5WEYYQ,10/17/2020,11/16/2020,1
S1284MK0,10/17/2020,11/16/2020,1
IEKSHTF6,10/17/2020,11/16/2020,1
VK0JJTT5,10/17/2020,11/16/2020,1
VUMAEC56,10/17/2020,11/16/2020,1
KWFJQ8CZ,10/18/2020,11/17/2020,1
9PRRAS24,10/18/2020,11/17/2020,1
42DX39FW,10/18/2020,11/17/2020,1
LZL5W5XS,10/18/2020,11/17/2020,1
X3FJ04E2,10/18/2020,11/17/2020,1
WR7H9E3K,10/18/2020,11/17/2020,1
UWA57B79,10/18/2020,11/17/2020,1
L8TNJ61H,10/18/2020,11/17/2020,1
1YPBGKIW,10/18/2020,11/17/2020,1
IXI4B0UM,10/18/2020,11/17/2020,1
CWP2L24B,10/19/2020,11/18/2020,1
2834AO1T,10/19/2020,11/18/2020,1
FG08W1NO,10/19/2020,11/18/2020,1
WBD01ZGU,10/19/2020,11/18/2020,1
5Z2CQT8S,10/19/2020,11/18/2020,1
YEOTKDOW,10/19/2020,11/18/2020,1
H54WFEJ1,10/19/2020,11/18/2020,1
